ZipCode,City,State,% age 25-34,% age 35-44,% age 45-54,% age 55-64,% age 65 or older,Median age ,% Bachelor's,% HS diploma,% less than HS diploma,% post grad,% college,Average HH size,Median gross rent,Median value of an owner-occupied home,Median HH income,Median owner cost burden,Median renter cost burden,% Asian,% Black,% Hispanic,% White,Predominant race,Population,Unemployment Rate,Total population of state
81076,SUGAR CITY,CO,13.19,9.835,12.695,13.05,19.84,43.0,10.075,40.125,12.985,3.995,33.435,2.315,734.0,96850.0,44105.5,16.1,26.75,2.19,2.99,5.18,82.28,White,418,27.3,5007993
81077,SWINK,CO,10.8,12.59,12.67,10.22,23.02,43.0,14.22,22.15,11.58,10.11,44.69,2.37,580.0,119400.0,41433.0,17.3,42.2,1.86,0.0,11.31,91.35,White,532,10.8,5007993
81081,TRINCHERA,CO,15.81,14.02,13.74,18.31,19.94,47.0,11.41,37.51,9.05,8.39,32.38,2.71,1013.0,179700.0,53611.0,16.8,32.1,0.625,0.02,30.525,92.345,White,70,35.6,5007993
81082,TRINIDAD,CO,11.71714286,10.56285714,11.41428571,16.68285714,22.99,45.85714286,12.55857143,28.32857143,13.28285714,6.861428571,38.82714286,2.264285714,730.2857142999999,142685.7143,42355.28571,19.35714286,31.25714286,1.79,1.245,6.965,92.81,White,12480,7.6,5007993
81084,TWO BUTTES,CO,10.385,10.59,10.97,15.535,25.955,47.5,16.36,26.56,14.635,5.275,37.33,2.385,475.0,77650.0,39191.0,16.1,22.7,1.59,2.063333333,14.1,92.19666667,White,137,0,5007993
81087,VILAS,CO,11.28,10.43,9.33,15.33,25.18,44.0,15.1,27.53,13.48,7.09,38.34,2.4,475.0,86000.0,34055.0,17.2,25.8,0.94,0.19,12.1,95.67,White,145,0,5007993
81089,WALSENBURG,CO,10.55,11.18666667,11.69,18.92,27.16666667,52.0,13.97333333,30.32666667,9.52,8.313333333,37.63666667,2.433333333,867.6666667000002,157433.3333,46297.33333,17.53333333,28.46666667,0.476666667,0.393333333,11.53111111,91.16777778,White,4602,11.3,5007993
81090,WALSH,CO,10.105,11.395,11.825,15.38,21.465,45.5,13.3,23.94,18.86,4.365,38.94,2.37,475.0,69300.0,44327.0,15.0,19.6,0.0,0.55,20.48,89.61,White,981,4.1,5007993
81091,WESTON,CO,10.135,8.22,14.855,17.795,27.09,51.5,12.38,30.265,12.75,7.275,37.56,2.16,632.0,178300.0,44686.5,21.0,37.05,0.525,0.6316666670000001,15.175,88.22833333,White,812,9.7,5007993
81092,WILEY,CO,13.07,12.12333333,13.17333333,15.88,18.39333333,41.33333333,13.78666667,37.51666667,8.38,4.76,36.37,2.313333333,629.3333332999999,94533.33333,45350.33333,15.26666667,25.5,0.0,0.0,4.55,95.74,White,865,2.5,5007993
81101,ALAMOSA,CO,11.585,11.18833333,10.87166667,12.64333333,16.71666667,37.33333333,16.89,25.37,15.365,9.025,33.00666667,2.463333333,690.8333332999999,159866.6667,44469.83333,17.11666667,28.43333333,0.12,0.418,11.634,71.28399999999999,White,14675,9.8,5007993
81102,ALAMOSA,CO,16.03,7.44,7.95,10.58,11.74,27.0,18.36,22.37,11.67,14.95,30.93,1.71,703.0,174500.0,47971.0,18.5,24.0,0.07,0.2875,12.635,90.325,White,0,9.8,5007993
81120,ANTONITO,CO,10.77666667,8.72,12.00666667,14.80666667,23.55333333,44.0,12.52666667,28.73333333,18.53333333,6.853333332999999,33.44333333,2.636666667,448.3333333,112866.6667,32469.66667,16.63333333,29.93333333,0.0,0.0,4.55,95.74,White,2267,15.4,5007993
81121,ARBOLES,CO,8.42,7.09,14.19,21.43,30.09,55.0,16.22,31.98,4.34,5.97,41.23,2.31,1083.0,263500.0,57250.0,16.7,23.3,0.0,0.0,7.77,99.32,White,270,2.2,5007993
81122,BAYFIELD,CO,10.122,10.554,14.436,18.696,22.244,48.6,22.278,24.462,6.383999999999999,11.888,35.47,2.302,1009.6,339520.0,58582.6,17.1,28.82,1.06,0.685,15.225,93.19,White,8228,3.9,5007993
81123,BLANCA,CO,6.27,9.5,11.61,19.71,20.88,47.0,11.5,24.78,19.21,11.29,34.09,2.15,643.0,139400.0,33235.0,16.3,38.3,0.0,0.0,9.62,98.96,White,805,10.9,5007993
81124,CAPULIN,CO,11.87,10.69,12.03,13.46,19.31,41.0,16.04,31.56,13.04,5.76,34.4,3.52,584.0,138700.0,42150.0,17.3,25.4,0.312,0.728,10.746,75.866,White,303,0,5007993
81125,CENTER,CO,8.39,11.165,12.675,16.4525,21.0625,45.0,16.73,25.515,18.35,8.48,29.945,2.4125,675.5,153525.0,41745.75,16.025,28.85,1.23,0.57,12.35,91.01,White,3447,6.2,5007993
81126,CHAMA,CO,11.41,5.03,12.77,15.67,34.88,55.0,8.08,25.66,25.27,10.34,29.32,2.37,326.0,104300.0,26250.0,15.2,34.4,0.21,0.71,8.2,93.3,White,276,0,5007993
81128,CHROMO,CO,12.83,8.33,9.56,20.16,20.8,50.0,24.35,20.3,7.2,17.08,32.65,2.18,833.0,409400.0,48011.0,16.1,27.6,0.0,0.0,9.62,98.96,White,115,37.2,5007993
81129,CONEJOS,CO,9.05,10.44,11.22,15.29,16.47,36.0,13.46,28.98,17.29,4.46,36.61,2.02,435.0,95600.0,29009.0,17.4,30.0,0.0,0.0,4.55,95.74,White,156,16.7,5007993
81130,CREEDE,CO,8.165,8.035,13.135,26.535,28.915,58.0,29.335,19.545,5.405,11.96,35.02,2.395,725.5,312350.0,56623.0,16.9,23.65,0.32,1.04,1.82,11.36,White,671,1,5007993
81131,CRESTONE,CO,7.47,8.98,15.04,23.46,28.13,53.0,22.85,24.66,9.07,12.52,30.62,2.44,728.0,171600.0,31044.0,17.7,33.1,0.0,0.0,9.62,98.96,White,1189,7.6,5007993
81132,DEL NORTE,CO,11.28,9.79,12.9925,18.0625,20.9525,44.5,14.7225,27.4675,19.2575,7.83,29.88,2.3825,640.25,144500.0,38113.75,16.175,28.175,0.9177777779999999,0.401111111,19.51,93.78444444,White,3231,8.4,5007993
81133,FORT GARLAND,CO,6.27,9.5,11.61,19.71,20.88,47.0,11.5,24.78,19.21,11.29,34.09,2.15,643.0,139400.0,33235.0,16.3,38.3,0.9,0.31,34.54,90.22,White,840,7.4,5007993
81135,HOMELAKE,CO,9.2,11.87,12.93,12.05,16.59,39.0,12.3,34.68,18.54,8.41,25.56,2.49,564.0,129500.0,36768.0,16.8,30.0,1.00875,0.44125,14.525,94.4075,White,0,8.7,5007993
81136,HOOPER,CO,7.575,13.535,11.64,13.16,17.575,41.0,13.01,28.805,25.53,5.41,25.69,2.545,650.0,103300.0,44121.5,14.7,27.8,1.98,2.216666667,14.24666667,92.68333333,White,261,0,5007993
81137,IGNACIO,CO,10.83666667,10.40333333,13.83333333,19.95333333,20.62666667,48.0,18.62333333,30.2,6.756666667,7.84,36.28,2.456666667,1080.0,290833.3333,59409.0,17.13333333,25.66666667,0.05,0.77,3.5,97.14,White,5225,5.9,5007993
81138,JAROSO,CO,11.41,5.03,12.77,15.67,34.88,55.0,8.08,25.66,25.27,10.34,29.32,2.37,326.0,104300.0,26250.0,15.2,34.4,0.483333333,1.303333333,9.256666667000001,95.30333333,White,56,0,5007993
81140,LA JARA,CO,10.62,9.913333332999999,11.87666667,14.92666667,18.91666667,40.66666667,15.85,26.77666667,14.53333333,6.933333332999999,36.26333333,2.553333333,564.3333332999999,156733.3333,39618.33333,17.23333333,27.36666667,1.41,3.36,13.06,91.3,White,2341,7.2,5007993
81141,MANASSA,CO,9.05,10.44,11.22,15.29,16.47,36.0,13.46,28.98,17.29,4.46,36.61,2.02,435.0,95600.0,29009.0,17.4,30.0,0.055,0.0,21.655,97.34,White,1318,7.5,5007993
81143,MOFFAT,CO,7.47,8.98,15.04,23.46,28.13,53.0,22.85,24.66,9.07,12.52,30.62,2.44,728.0,171600.0,31044.0,17.7,33.1,1.356,1.698,17.27,93.206,White,672,16.2,5007993
81144,MONTE VISTA,CO,9.16,11.8525,12.1775,13.33,19.17,41.5,17.27,26.2,14.91,9.61,31.015,2.26,700.25,166075.0,46377.75,16.95,28.35,0.705,1.955,9.89,93.99,White,7344,8.7,5007993
81146,MOSCA,CO,4.87,16.66,12.01,10.68,20.59,43.0,19.39,24.26,16.86,6.78,31.31,2.7,725.0,121300.0,47786.0,16.0,28.5,0.09,0.0,8.565,95.575,White,531,12.8,5007993
81147,PAGOSA SPRINGS,CO,9.116,8.964,12.258,21.672,25.596,52.0,24.808,23.668,8.216000000000001,11.498,32.504,2.224,908.0,324500.0,51594.4,18.52,27.76,0.04,0.0,7.99,97.93,White,11446,5,5007993
81148,ROMEO,CO,9.05,10.44,11.22,15.29,16.47,36.0,13.46,28.98,17.29,4.46,36.61,2.02,435.0,95600.0,29009.0,17.4,30.0,0.05,0.77,3.5,97.14,White,404,23.1,5007993
81149,SAGUACHE,CO,7.47,8.98,15.04,23.46,28.13,53.0,22.85,24.66,9.07,12.52,30.62,2.44,728.0,171600.0,31044.0,17.7,33.1,0.0,0.0,7.77,99.32,White,838,6.1,5007993
81151,SANFORD,CO,10.77666667,8.72,12.00666667,14.80666667,23.55333333,44.0,12.52666667,28.73333333,18.53333333,6.853333332999999,33.44333333,2.636666667,448.3333333,112866.6667,32469.66667,16.63333333,29.93333333,0.05,0.77,3.5,97.14,White,1470,6.9,5007993
81152,SAN LUIS,CO,11.41,5.03,12.77,15.67,34.88,55.0,8.08,25.66,25.27,10.34,29.32,2.37,326.0,104300.0,26250.0,15.2,34.4,0.21,0.6233333329999999,15.43,96.69333333,White,1434,5.4,5007993
81154,SOUTH FORK,CO,10.33,8.07,13.175,20.71,25.675,52.0,22.155,19.125,8.425,12.73,38.245,2.315,696.5,264750.0,54377.0,15.35,25.0,1.14,0.05,2.48,97.32,White,1148,7.3,5007993
81155,VILLA GROVE,CO,7.47,8.98,15.04,23.46,28.13,53.0,22.85,24.66,9.07,12.52,30.62,2.44,728.0,171600.0,31044.0,17.7,33.1,0.52,0.0,5.65,98.07,White,225,25.3,5007993
81157,PAGOSA SPRINGS,CO,7.55,8.6,15.07,19.97,24.93,50.0,17.96,22.5,11.91,14.02,32.18,2.2,923.0,356700.0,44349.0,20.4,31.2,0.79,0.9966666670000001,7.436666667000001,91.14333333,White,0,5,5007993
81201,SALIDA,CO,9.51,10.805,12.7175,20.2,26.5125,51.5,21.3625,22.08,10.4425,12.1175,33.8575,2.405,774.0,317225.0,51319.0,19.2,27.85,0.05,0.77,3.5,97.14,White,8645,3.3,5007993
81210,ALMONT,CO,12.815,16.35,13.65,14.53,13.55,40.5,41.13,15.605,1.82,15.19,25.275,2.085,1062.5,423900.0,66995.5,18.75,29.9,1.14,0.05,2.48,97.32,White,275,0,5007993
81211,BUENA VISTA,CO,14.355,12.165,13.55,16.39,21.595,45.0,16.79,34.055,5.675,11.325,33.565,2.15,773.0,272500.0,53759.0,18.1,37.95,0.475,0.54,19.02,93.68,White,7623,1.8,5007993
81212,CANON CITY,CO,11.378,10.735,14.751,15.551,24.272,47.2,12.977,33.493,9.865,8.043,36.508,2.128333333,754.3333332999999,162133.3333,44517.0,17.68333333,32.05,0.553333333,0.016666667,7.163333333,97.52666667,White,29742,5.9,5007993
81215,CANON CITY,CO,11.83,5.32,13.98,12.99,25.08,50.0,14.74,31.14,7.66,11.33,38.21,1.89,869.0,162500.0,45818.0,17.1,43.3,0.0,0.0,13.36,97.19,White,0,5.9,5007993
81220,CIMARRON,CO,11.515,7.71,16.79,18.345,26.555,54.5,24.195,26.5,5.98,11.26,31.37,2.29,1010.0,359100.0,62836.5,18.25,18.75,1.25,1.003333333,5.84,90.27,White,141,52.9,5007993
81222,COALDALE,CO,4.13,8.87,12.71,28.21,28.12,57.0,14.88,24.93,6.33,11.51,42.59,2.26,780.0,202600.0,43608.0,19.6,32.9,1.68,0.236666667,10.67666667,94.49,White,263,0,5007993
81223,COTOPAXI,CO,7.383333332999999,6.626666667,11.52,20.85333333,29.83666667,55.0,17.9,25.35333333,6.78,10.89333333,40.39333333,2.226666667,764.3333332999999,209100.0,44690.0,18.13333333,36.43333333,1.075555556,1.727777778,20.25444444,89.12444444,White,1639,6.3,5007993
81224,CRESTED BUTTE,CO,17.73,18.94,15.33,9.5,9.15,36.0,45.25,11.97,0.32,15.79,23.33,2.07,1203.0,512100.0,67396.0,16.1,29.0,3.06,1.46,23.29,93.15,White,3446,3.6,5007993
81225,CRESTED BUTTE,CO,17.73,18.94,15.33,9.5,9.15,36.0,45.25,11.97,0.32,15.79,23.33,2.07,1203.0,512100.0,67396.0,16.1,29.0,0.6775,0.415,9.87,95.99,White,952,1.1,5007993
81226,FLORENCE,CO,9.815,8.72,12.755,17.6875,26.8675,50.0,15.13,30.775,6.84,6.105,41.2075,2.28,733.5,188600.0,41972.5,17.15,30.45,0.7170000000000001,0.912,15.726,93.431,White,9066,6.6,5007993
81227,MONARCH,CO,10.61,8.31,10.74,20.29,33.55,56.0,25.34,16.97,7.21,13.41,33.9,2.69,833.0,425000.0,63194.0,20.6,27.6,1.01,1.164,13.896,93.03,White,10,0,5007993
81228,GRANITE,CO,14.72666667,11.27666667,12.77333333,15.79666667,18.80666667,41.33333333,15.34333333,37.34,10.64333333,8.306666667,28.93666667,2.243333333,848.6666667000002,250500.0,49997.66667,18.3,35.6,0.968333333,0.515,14.665,94.21166667,White,0,1.8,5007993
81230,GUNNISON,CO,11.5825,9.645,13.0275,17.34,20.035,44.5,30.5925,22.4325,7.1325,13.355,27.5225,2.17,845.0,262825.0,49378.75,20.3,26.725,1.266,0.12,8.162,96.296,White,9075,7,5007993
81231,GUNNISON,CO,16.66,7.75,8.25,9.71,9.56,26.0,35.34,19.2,8.63,14.41,22.79,2.22,855.0,206900.0,47831.0,20.8,28.1,0.3,0.792,15.164,94.088,White,715,47.5,5007993
81232,HILLSIDE,CO,4.13,8.87,12.71,28.21,28.12,57.0,14.88,24.93,6.33,11.51,42.59,2.26,780.0,202600.0,43608.0,19.6,32.9,0.82,0.1075,6.7525,96.395,White,23,-,5007993
81233,HOWARD,CO,4.13,8.87,12.71,28.21,28.12,57.0,14.88,24.93,6.33,11.51,42.59,2.26,780.0,202600.0,43608.0,19.6,32.9,0.52,0.25,2.57,99.21,White,823,1,5007993
81235,LAKE CITY,CO,6.61,8.54,12.3,27.68,27.45,57.0,32.41,20.63,7.23,9.04,31.33,2.28,732.0,331100.0,52188.0,20.1,24.0,0.52,0.25,2.57,99.21,White,802,3.6,5007993
81236,NATHROP,CO,13.10666667,10.88,12.61333333,17.69,25.58,48.66666667,19.64,28.36,6.186666667000001,12.02,33.67666667,2.33,793.0,323333.3333,56904.0,18.93333333,34.5,0.78,0.0,6.52,97.56,White,1017,0,5007993
81237,OHIO CITY,CO,7.9,13.76,11.97,19.56,17.95,45.0,37.01,19.24,3.32,14.59,27.22,2.1,922.0,335700.0,66595.0,21.4,30.8,0.78,0.0,6.52,97.56,White,82,0,5007993
81239,PARLIN,CO,7.9,13.76,11.97,19.56,17.95,45.0,37.01,19.24,3.32,14.59,27.22,2.1,922.0,335700.0,66595.0,21.4,30.8,0.6133333329999999,0.436666667,5.113333333,95.39333333,White,79,0,5007993
81240,PENROSE,CO,11.3325,10.2175,13.8375,14.745,23.5075,48.0,13.1775,33.3925,7.055,6.87,40.1625,1.963333333,873.6666667000002,153466.6667,49284.33333,16.76666667,36.33333333,0.52,0.25,2.57,99.21,White,4323,9.4,5007993
81241,PITKIN,CO,7.9,13.76,11.97,19.56,17.95,45.0,37.01,19.24,3.32,14.59,27.22,2.1,922.0,335700.0,66595.0,21.4,30.8,0.894285714,0.208571429,28.50857143,87.39142857,White,78,0,5007993
81242,PONCHA SPRINGS,CO,10.61,8.31,10.74,20.29,33.55,56.0,25.34,16.97,7.21,13.41,33.9,2.69,833.0,425000.0,63194.0,20.6,27.6,2.02,0.4,17.65,90.96,White,606,1.1,5007993
81243,POWDERHORN,CO,14.3,8.09,16.85,16.63,24.5,54.0,27.17,26.63,7.51,11.9,29.46,1.92,875.0,337100.0,52045.0,21.3,14.9,0.0,0.0,15.29,89.4,White,93,0,5007993
81248,SARGENTS,CO,7.47,8.98,15.04,23.46,28.13,53.0,22.85,24.66,9.07,12.52,30.62,2.44,728.0,171600.0,31044.0,17.7,33.1,1.7825,1.46,9.4325,91.2725,White,48,0,5007993
81251,TWIN LAKES,CO,11.43,9.1,13.65,17.825,19.28,43.0,16.515,34.165,12.145,8.81,28.37,2.315,951.0,271200.0,47809.0,19.85,34.1,1.56,2.91,3.76,94.85,White,220,13.4,5007993
81252,WESTCLIFFE,CO,5.975,6.445,11.285,19.24,34.84,56.5,21.11,21.21,4.45,12.885,40.915,2.53,644.0,262200.0,44644.0,17.7,33.1,0.0,1.05,12.61,92.14,White,3830,9.4,5007993
81253,WETMORE,CO,7.84,10.64333333,13.00333333,17.22,25.32,49.0,18.08,27.02,7.033333333,10.11,39.40666667,2.475,958.0,219850.0,60425.5,17.8,25.4,2.446666667,1.503333333,27.70666667,86.10666667,White,410,0,5007993
81290,FLORENCE,CO,16.42,8.88,11.76,15.97,20.3,44.0,11.58,30.41,8.66,2.86,46.09,2.03,823.0,115000.0,39301.0,16.6,27.8,0.355,0.4125,21.2175,90.3275,White,0,6.6,5007993
81301,DURANGO,CO,15.12333333,12.8,13.04666667,15.25,17.13111111,40.33333333,30.98444444,18.40777778,3.666666667,17.95444444,31.15666667,2.188888889,1110.222222,407866.6667,65203.22222,17.97777778,31.85555556,0.8642857140000001,0.735714286,25.14857143,86.13571429,White,28308,4.8,5007993
81302,DURANGO,CO,23.22,8.94,11.22,13.15,14.21,35.0,33.24,21.89,0.7,27.95,22.75,2.24,1130.0,453100.0,54589.0,20.6,30.4,0.26,1.83,8.35,95.61,White,0,4.8,5007993
81303,DURANGO,CO,13.72166667,12.8,12.67,16.93833333,16.07333333,41.83333333,26.17166667,22.19166667,5.673333333,15.79,31.45333333,2.376666667,1095.333333,365666.6667,64455.66667000001,18.81666667,30.96666667,0.1275,0.82,13.8175,93.895,White,7743,3.2,5007993
81320,CAHONE,CO,12.06,7.93,11.79,19.12,25.58,49.0,12.78,37.73,9.15,6.17,33.31,2.66,713.0,115900.0,41714.0,13.4,25.3,0.915,1.11,18.275,92.965,White,388,0,5007993
81321,CORTEZ,CO,10.312,10.532,11.712,15.836,18.938,39.8,14.11,35.59,12.258,7.66,30.856,2.436,776.6,194280.0,44049.4,16.0,31.42,0.0,0.31,14.34,95.44,White,14459,4.9,5007993
81323,DOLORES,CO,8.4675,11.015,12.17,18.505,23.56,46.75,19.39,28.575,9.78,10.4575,32.7375,2.3975,939.75,226650.0,52740.5,16.95,34.6,0.893333333,0.103333333,28.53,89.17666667,White,4409,6.4,5007993
81324,DOVE CREEK,CO,12.06,7.93,11.79,19.12,25.58,49.0,12.78,37.73,9.15,6.17,33.31,2.66,713.0,115900.0,41714.0,13.4,25.3,0.0,0.0,15.29,89.4,White,1387,0.2,5007993
81325,EGNAR,CO,15.69,9.74,16.06,18.25,14.61,45.0,21.17,23.98,10.57,8.22,37.87,3.25,1054.0,263200.0,61736.0,14.5,36.8,0.643333333,0.976666667,18.31666667,93.45,White,121,0,5007993
81326,HESPERUS,CO,12.58,11.925,13.3,18.785,16.975,43.0,25.625,20.37,6.965,15.82,31.09,2.38,1208.5,365400.0,71554.0,18.75,28.95,0.0,0.0775,32.3875,90.7175,White,2193,2.4,5007993
81327,LEWIS,CO,7.51,10.85,9.73,20.98,25.05,47.0,16.31,33.18,6.47,8.38,34.43,2.52,1040.0,265300.0,55409.0,17.4,51.0,0.046666667,0.206666667,9.316666667,94.55333333,White,639,8.5,5007993
81328,MANCOS,CO,11.674,10.374,13.746,16.226,18.118,42.4,19.884,27.912,10.554,12.072,29.442,2.47,872.8,255940.0,54821.4,16.1,26.34,0.096666667,0.416666667,5.093333333,95.13666667,White,4069,6.5,5007993
81329,MARVEL,CO,11.49,11.71,13.83,19.53,17.96,46.0,22.71,26.04,6.95,11.68,32.15,2.43,1158.0,338500.0,66858.0,17.8,28.5,0.0,0.0,15.29,89.4,White,0,2.4,5007993
81330,MESA VERDE NATIONAL PARK,CO,13.82,8.54,15.78,14.48,20.09,45.0,22.8,20.93,5.09,17.25,32.33,2.49,845.0,262000.0,56250.0,17.5,23.5,0.0575,0.1825,16.64,93.9075,White,26,13.1,5007993
81331,PLEASANT VIEW,CO,7.51,10.85,9.73,20.98,25.05,47.0,16.31,33.18,6.47,8.38,34.43,2.52,1040.0,265300.0,55409.0,17.4,51.0,0.71,0.0,18.745,91.895,White,476,17.3,5007993
81332,RICO,CO,12.06,7.93,11.79,19.12,25.58,49.0,12.78,37.73,9.15,6.17,33.31,2.66,713.0,115900.0,41714.0,13.4,25.3,0.26,1.83,8.35,95.61,White,282,2.1,5007993
81334,TOWAOC,CO,12.02,11.06,12.39,11.06,6.04,28.0,7.7,49.75,19.98,1.86,18.36,2.52,372.0,165100.0,28886.0,11.3,18.9,0.0,3.91,31.07,86.32,White,1493,6.5,5007993
81335,YELLOW JACKET,CO,7.51,10.85,9.73,20.98,25.05,47.0,16.31,33.18,6.47,8.38,34.43,2.52,1040.0,265300.0,55409.0,17.4,51.0,0.26,1.83,8.35,95.61,White,131,0,5007993
81401,MONTROSE,CO,9.887777778,10.57,12.63555556,15.69111111,23.06777778,44.77777778,16.30444444,33.20666667,10.32333333,8.028888889,32.11333333,2.454444444,917.7777777999999,234811.1111,51462.22222,18.07777778,30.58888889,0.036666667,0.443333333,23.56333333,91.66666667,White,22437,9.3,5007993
81402,MONTROSE,CO,18.5,10.61,13.0,13.75,15.14,33.0,12.13,28.0,16.96,4.92,37.6,2.32,813.0,155300.0,38720.0,17.7,26.3,0.23,0.65,9.41,95.81,White,0,9.3,5007993
81403,MONTROSE,CO,9.44875,11.18375,13.105,17.88625,23.465,47.5,17.80125,32.49625,8.3,9.485,31.9625,2.435,915.25,257450.0,53641.25,17.3625,29.925,0.0,3.91,31.07,86.32,White,10534,6,5007993
81410,AUSTIN,CO,10.61333333,11.25333333,12.77,17.96333333,24.24333333,49.0,13.25666667,39.16333333,13.74666667,4.766666667,30.66,2.343333333,923.6666667000002,234500.0,49765.66667,17.8,36.73333333,0.573333333,0.4916666670000001,24.515,89.86,White,1655,1.5,5007993
81411,BEDROCK,CO,8.09,13.01,12.56,21.05,23.69,53.0,10.95,41.89,8.37,7.46,32.22,2.39,683.0,175400.0,48063.0,14.7,23.0,0.4675,0.62,27.155,87.7325,White,55,33.3,5007993
81413,CEDAREDGE,CO,6.553333332999999,10.01666667,12.14,17.38,28.82666667,53.33333333,14.61666667,37.43,8.586666667000001,7.06,34.28333333,2.333333333,897.3333332999998,230700.0,46751.66667,17.3,41.5,0.0,0.0,15.29,89.4,White,5243,15,5007993
81414,CORY,CO,6.16,10.25,11.51,19.69,32.06,56.0,12.41,33.03,10.21,7.67,38.46,2.49,912.0,266600.0,51101.0,18.8,36.4,0.0,0.525,10.56,93.265,White,0,1.5,5007993
81415,CRAWFORD,CO,10.1,10.69,12.475,15.23,20.015,43.5,11.725,41.81,16.18,3.925,27.915,2.275,855.5,224850.0,44473.0,17.95,39.1,0.0,0.31,14.34,95.44,White,1612,0.4,5007993
81416,DELTA,CO,10.502,10.958,11.294,17.562,24.4,45.4,12.098,37.564,11.984,6.082000000000001,31.766,2.322,823.8,219500.0,47617.2,18.62,35.82,0.0,0.0,8.51,94.39,White,13874,8.7,5007993
81418,ECKERT,CO,6.165,9.46,10.785,17.21,32.595,55.5,14.185,34.845,7.365,8.79,35.79,2.415,880.0,230950.0,46904.5,18.95,39.1,1.233333333,1.58,6.243333333,94.80666667,White,1714,13.4,5007993
81419,HOTCHKISS,CO,7.69,10.88,13.875,18.445,23.375,50.5,17.245,38.52,9.065,7.43,31.88,2.325,873.5,230100.0,45245.0,16.0,37.3,0.75,1.24,9.24,95.34,White,3883,5.8,5007993
81420,LAZEAR,CO,7.33,11.13,14.85,17.72,21.29,49.0,15.48,42.6,11.03,3.6,31.27,2.17,932.0,230200.0,46446.0,14.0,46.3,1.6525,2.755833333,11.66916667,88.1925,White,0,5.8,5007993
81422,NATURITA,CO,8.09,13.01,12.56,21.05,23.69,53.0,10.95,41.89,8.37,7.46,32.22,2.39,683.0,175400.0,48063.0,14.7,23.0,1.22,0.815,10.075,92.965,White,692,5.2,5007993
81423,NORWOOD,CO,15.69,9.74,16.06,18.25,14.61,45.0,21.17,23.98,10.57,8.22,37.87,3.25,1054.0,263200.0,61736.0,14.5,36.8,0.583333333,2.546666667,21.47833333,87.56,White,1480,5.1,5007993
81424,NUCLA,CO,8.09,13.01,12.56,21.05,23.69,53.0,10.95,41.89,8.37,7.46,32.22,2.39,683.0,175400.0,48063.0,14.7,23.0,1.879090909,2.651818182,9.900909091,89.35636364,White,1239,2.1,5007993
81425,OLATHE,CO,9.03,10.22333333,12.36333333,17.68666667,24.00333333,47.0,15.89,37.92666667,9.953333333,7.356666667000001,29.76333333,2.306666667,901.0,264333.3333,52828.33333,20.93333333,32.73333333,0.0,2.06,8.86,96.17,White,5424,8.2,5007993
81426,OPHIR,CO,9.27,15.27,21.55,18.55,16.86,49.0,44.39,9.38,4.39,16.85,25.22,3.1,1418.0,567600.0,75660.0,26.6,32.9,2.63,0.2,2.38,96.05,White,181,0,5007993
81427,OURAY,CO,9.23,11.61,14.06,19.21,27.21,54.0,28.46,17.37,2.0,20.28,31.22,2.29,1139.0,419900.0,62230.0,19.8,31.8,1.315,0.205,3.32,96.41,White,1124,4.4,5007993
81428,PAONIA,CO,9.893333333,9.95,14.86666667,17.84,23.75,51.66666667,20.55333333,34.55666667,8.546666667,8.92,31.07333333,2.19,874.0,265766.6667,47511.66667,17.76666667,29.83333333,0.0,2.06,8.86,96.17,White,3701,5.8,5007993
81429,PARADOX,CO,8.09,13.01,12.56,21.05,23.69,53.0,10.95,41.89,8.37,7.46,32.22,2.39,683.0,175400.0,48063.0,14.7,23.0,0.0,2.06,8.86,96.17,White,181,0,5007993
81430,PLACERVILLE,CO,9.27,15.27,21.55,18.55,16.86,49.0,44.39,9.38,4.39,16.85,25.22,3.1,1418.0,567600.0,75660.0,26.6,32.9,2.63,0.2,2.38,96.05,White,727,2.4,5007993
81431,REDVALE,CO,13.295,11.81,12.78,17.4,19.415,43.0,11.54,34.945,12.665,6.19,34.91,2.355,748.0,165350.0,43391.5,16.2,24.65,2.63,0.2,2.38,96.05,White,460,0,5007993
81432,RIDGWAY,CO,11.19,11.84,16.65,19.02,24.00333333,50.0,33.48,21.38666667,3.283333333,13.91666667,28.59,2.496666667,1177.333333,424733.3333,61484.33332999999,21.56666667,31.33333333,1.315,0.205,3.32,96.41,White,2682,6.8,5007993
81433,SILVERTON,CO,15.07,8.64,14.34,19.3,27.94,47.0,27.59,37.41,3.46,4.62,29.33,2.1,975.0,286700.0,46563.0,18.3,29.3,0.0,2.06,8.86,96.17,White,659,10.3,5007993
81434,SOMERSET,CO,13.36,12.55333333,15.02666667,15.1,19.70333333,47.33333333,30.47666667,24.34666667,4.976666667,12.98333333,28.42666667,2.156666667,964.3333332999998,359733.3333,54495.0,18.46666667,24.06666667,0.0,0.21,4.26,96.77,White,158,5.4,5007993
81435,TELLURIDE,CO,18.47666667,15.99333333,14.47666667,14.54666667,11.62333333,39.33333333,47.46666667,10.79666667,5.08,17.37666667,21.24333333,2.66,1203.666667,579900.0,67470.66667,23.8,29.83333333,2.63,0.2,2.38,96.05,White,4965,3.9,5007993
81501,GRAND JUNCTION,CO,16.11,11.33888889,10.14111111,11.37666667,12.87,32.0,17.95777778,28.11444444,11.99444444,8.208888888999999,33.53333333,2.247777778,876.7777777999999,175266.6667,37956.0,19.22222222,32.63333333,3.05375,0.67375,9.4475,90.5625,White,23465,12.7,5007993
