,REP,DEM,Registerd,county_name,State,% age 25-34,% age 35-44,% age 45-54,% age 55-64,% age 65 or older,Median age ,% Bachelor's,% HS diploma,% less than HS diploma,% post grad,% college,Average HH size,Median gross rent,Median value of an owner-occupied home,Median HH income,Median owner cost burden,Median renter cost burden,% Asian,% Black,% Hispanic,% White
2437,0.29396456131616466,0.7060354386838353,44189,Rockdale,GA,11.564944446666667,13.177148149999999,14.580740740000001,13.486518519999999,12.876185186666666,38.03703703666667,16.681944443333332,31.998425926666666,14.04298148,7.819703703666666,29.40553703666667,2.7618148149999997,1085.5388886666667,146534.62963333333,57736.88889,18.19037037,27.91611111,5.015744588666667,14.308857143333332,7.910506493,76.46429870333333
2524,0.7957559681697612,0.20424403183023873,2262,Schley,GA,13.67,12.292,13.475999999999999,12.522,16.75,39.6,5.87,34.534,23.618000000000002,4.5,30.99,2.532,626.4,85280.0,38339.4,17.82,30.9,0.37,4.74,5.0525,90.9825
2546,0.5953467153284672,0.40465328467153283,6576,Screven,GA,13.511249999999999,11.619250000000001,11.55125,15.396500000000001,16.5309166675,39.4416666675,7.4502500000000005,41.748000000000005,18.829,4.11416666675,28.62975,2.74341666675,652.6833333249999,78818.3333325,40835.2583325,15.802499999999998,26.2358333325,0.9706875,3.7150625,10.98483333325,89.55329166749999
2553,0.6757387247278382,0.32426127527216175,3858,Seminole,GA,9.795,11.647000000000002,12.675,14.027999999999999,22.743333335,45.066666665,8.9416666665,41.320666665000005,15.568999999999999,4.8216666665000005,29.266,2.8703333334999996,692.9333333500001,87920.0,40536.766665,16.606666665,28.310000000000002,0.1385,2.6244999999999994,2.2295,94.356
2626,0.6042240267661102,0.3957759732338898,28693,Spalding,GA,11.624155843333334,12.307489176666666,13.921753246666666,13.39378788,17.55935065,39.35497835666666,10.461450216666668,40.433636363333335,18.49142857,5.1993722946666665,25.928614720000002,2.5164069263333335,884.0108225,118208.44156666666,45212.599566666664,18.918831166666667,32.66233766,1.5678571430000001,55.32146825333333,4.866547618999999,38.91246032
2675,0.7970730877222837,0.20292691227771634,11753,Stephens,GA,10.480259259999999,11.065055556666666,13.483407406666666,13.838962963333332,20.633407406666667,42.70185185333333,10.555648146666666,38.890203703333334,19.36774074,6.575277777666666,26.728537036666665,2.226148148,730.5296296333332,102570.55556666666,44573.403703333344,15.364074073333335,31.652962963333334,0.568888889,21.58111111,6.061111111,73.19777777666665
2685,0.4039334341906203,0.5960665658093798,1983,Stewart,GA,20.88333333333333,13.500833333333333,12.536666666666667,11.471666666666666,15.883333333333335,40.083333333333336,7.715,39.984166666666674,31.919166666666666,3.0749999999999997,15.905000000000001,2.4250000000000003,501.6666666666667,51041.666666666664,28686.5,16.5,35.333333333333336,0.4680555556666666,13.662222223333332,6.488333333333333,81.5225
2717,0.47568464730290455,0.5243153526970954,12050,Sumter,GA,10.42197279,11.019258503857143,14.271363947142856,14.493778910000001,17.269867347142856,40.88401360571429,11.419149659999999,33.94227891,20.782452381428573,6.923860544142857,28.10115986285714,2.498027211,729.7598639571428,99632.75510142857,40216.67142857143,17.47642857142857,32.495544218571425,1.8167976190000001,30.450006802857143,7.34254931957143,61.64140816285713
2735,0.3968027405081359,0.6031972594918641,3503,Talbot,GA,9.400625,9.736875000000001,13.456875,18.934375,22.2252083325,48.895833332500004,7.46854166675,41.4047916675,21.655833332500002,4.61666666675,24.195625,2.42520833325,682.4375,75483.3333325,35900.9166675,18.9958333325,27.168750000000003,0.9220833332499999,11.16375,7.70125,85.5633333325
2737,0.39087947882736157,0.6091205211726385,921,Taliaferro,GA,11.038333333499999,12.176666664999999,13.96,13.163333335,23.035,42.0,4.6266666665,45.61,29.585,3.1566666665,16.403333335,2.635,567.3333333500001,65066.666665,31852.833335,17.733333334999998,30.200000000000003,2.391,1.7930000000000001,1.831,93.547
2747,0.7460219563340323,0.25397804366596766,8107,Tattnall,GA,13.390499998,13.118833332,14.167166666,11.885999998,16.246166666,38.666666666000005,8.462500000599999,38.608999999999995,21.406166666,5.6151666668,25.807499999999997,2.6016666668,609.4999999799999,89044.999994,38064.733334000004,16.581666666,25.256666668,2.6299642856,3.4914428572000005,7.575228571399999,89.066328572
2749,0.6354796320630749,0.3645203679369251,3805,Taylor,GA,8.7283333335,11.756666665000001,15.1223333325,16.071833335,18.542333335,43.833333332500004,6.669499999999999,35.084666665,23.264166664999998,4.4878333335,29.799500000000002,2.59916666675,608.483333325,83935.0,34648.1333325,16.696666665,30.0,1.9191666667499998,28.716874999999998,4.9545833335000005,66.30354166750001
2758,0.6559739655973965,0.34402603440260343,4302,Telfair,GA,11.564133334,13.641066666,13.817466666000001,16.700333334,19.506733334,46.153333334,6.0134666666,48.946533333999994,23.2048,4.2531333334,17.570133333999998,2.4232666666,602.65333334,60923.333334,32764.126666000004,13.504,33.318666666,4.0105,34.303,9.791,55.484500000000004
2762,0.4575342465753425,0.5424657534246575,4380,Terrell,GA,9.4910714275,10.502142857499999,15.3860714275,12.8914285725,23.6426785725,45.5714285725,6.21553571425,35.63875,22.861607142500002,6.05214285725,29.376428572500004,2.7535714285,690.553571425,85362.5,38026.625,15.766071427499998,30.826785714999996,0.38875,3.269375,2.796875,92.304375
2770,0.5980057243098513,0.4019942756901487,21662,Thomas,GA,11.240718750000001,12.042468750000001,13.652499999999998,14.712718749999999,16.741874999999997,41.962500000000006,9.191968750000001,36.43025,20.56971875,6.449875,27.86678125,2.70175,703.9968749999999,107319.6875,41128.015625,17.86875,32.357187499999995,0.3546875,29.2140625,5.937187499999999,67.20760416625
2776,0.6695641375884763,0.3304358624115237,16106,Tift,GA,11.2327678575,12.4801934525,13.523214285,14.365,16.628958332499998,40.8377976175,10.00334821425,34.876979167500004,17.466994047500002,7.5506994047500005,30.6513839275,2.39915178575,661.69940475,112050.89285,50628.30506,17.401785715000003,26.6183035725,1.31,6.420625,5.8125,88.19625
2795,0.7281472574229951,0.2718527425770049,10811,Toombs,GA,13.99777778,12.91444444,12.37444444,11.92111111,15.50777778,37.22222222,6.7577777779999995,39.19555556,22.60888889,5.013333333,25.85555556,2.625555556,598.7777778,74455.55556000001,34543.11111000001,17.0,29.17777778,0.384,0.29600000000000004,2.592,95.834
2798,0.8046382656919586,0.19536173430804135,7934,Towns,GA,8.05225,7.3885000000000005,11.437999999999999,16.321749999999998,34.50425,55.85,13.247,31.414749999999998,9.8865,11.8185,33.011250000000004,2.6005000000000003,875.925,200725.0,47845.475,17.255000000000003,31.439999999999998,1.0566666665,27.626666665000002,2.5733333335,67.391666665
2806,0.688175565018015,0.3118244349819849,3053,Treutlen,GA,11.546,12.56,11.806,13.634,19.194000000000003,41.8,6.1960000000000015,38.758,20.062,6.604,27.138,2.864,611.0,72780.0,40747.2,15.52,28.16,0.015,0.0,1.59,98.43
2812,0.6105806538682141,0.3894193461317858,29639,Troup,GA,12.650218254999999,11.8704265875,13.608630949999998,13.318214285,15.995992062500001,39.817460315000005,11.87285714275,35.75610119,15.9434027775,7.4734523809999995,29.385248017500004,2.633095238,862.821428575,134495.039675,49041.524802500004,18.3285714275,31.961706350000004,5.1135281384999995,22.78385822525,9.908003246749999,66.5491666675
2820,0.6249002394253791,0.3750997605746209,3759,Turner,GA,10.603888888999998,13.558611110000001,12.90638889,14.761388890000001,18.988333333333333,43.777777776666674,8.075833333333334,37.556388889999994,20.88611111,4.914722222333333,28.68805555666667,2.603333333333333,589.6666666666666,84994.44444333333,44958.97222333334,17.152777776666667,34.63055555666667,0.9192857143333333,48.19333333333333,4.545952381,47.04738095333334
2825,0.5372050816696915,0.4627949183303085,4408,Twiggs,GA,10.594125,11.839125000000001,13.4905,16.016750000000002,19.406,44.775,6.420375,43.3365,23.909125000000003,4.039,22.037374999999997,2.575375,651.25,69807.5,36369.7875,16.951249999999998,34.1125,0.185,37.185833332499996,5.110625,58.623124999999995
2837,0.8185763326640326,0.18142366733596735,15439,Union,GA,7.50625,6.369375,14.21875,20.061875,32.82625,54.875,15.671875,34.246875,11.26,10.306875000000002,29.914375,2.7668749999999998,893.625,182000.0,51344.1875,17.887500000000003,27.1875,0.83,20.3908333335,18.134166665,71.774583335
2855,0.6718737795829103,0.3281262204170897,12803,Upson,GA,11.055714286666666,11.325277776666667,13.794603176666667,15.853174603333335,17.16646825333333,42.19047619,8.315,37.35337301333333,17.463055556666664,5.753253968,30.866904763333334,2.6219444443333333,692.0515872999999,107280.15872,42795.93254,17.656349206666665,29.455555556666667,9.90789316,22.62268376333333,10.507542736666666,61.71431196666666
2898,0.8007604562737642,0.19923954372623573,28930,Walker,GA,10.9491805555,12.168819443333334,14.539916666666668,13.62586111,18.115291666666668,41.50277777833333,13.427055555,33.59990277833334,16.561472221666666,7.280208332833333,29.439722221666667,2.6213095238333333,785.0013227666667,140766.66668333331,50871.545633333335,16.267791005000003,30.355291005,1.0345,47.90133333333333,3.2951666666666664,48.495944445
2908,0.748819697603538,0.2511803023964621,50199,Walton,GA,11.5108823506,12.488816994,14.773555556,12.552071896,16.565601307999998,40.625490196,13.252954248,38.087673204,11.7997254896,7.683549018799998,29.069176470000002,2.7038039216,976.70915026,178385.81698,60980.86536000001,17.771045754,29.71124183,2.5463333334000002,8.388455555999998,5.821266666,84.43871111200001
2914,0.7003314761266662,0.2996685238733338,14179,Ware,GA,13.340482142499999,13.4509285725,12.753589285,12.8836071425,15.1600714275,38.3660714275,6.904482142750001,42.2956071425,20.101339285,4.1170535715,26.5428928575,2.62235714275,658.571428575,75771.964285,40983.7785725,15.324107142499999,32.4783928575,1.18875,25.7929166675,9.089583333250001,68.42125
2915,0.4416510318949343,0.5583489681050656,2665,Warren,GA,12.528749999999999,8.52083333325,14.290624999999999,16.30375,20.8602083325,43.291666667499996,8.7958333325,42.31125,22.79375,5.018125000000001,21.05875,2.61916666675,726.0,72897.9166675,36876.0625,20.1104166675,29.5416666675,1.5613958332500002,30.840916667500004,4.871729166750001,63.68508333249999
2939,0.4964335143191739,0.5035664856808262,9393,Washington,GA,11.921139455714286,12.218758504285713,13.760680271428571,14.861683672857144,17.86914966,41.35884353714285,8.576547619000001,41.135697279999995,22.872414965714285,4.096513605428571,24.064812924285715,2.798418367285714,673.2772108857142,81707.65306142857,40158.94217714285,17.039285714285715,28.227210884285714,1.2871428571428574,35.70071428571429,4.598571428571428,60.292142857142856
2974,0.7879911630108885,0.21200883698911158,12674,Wayne,GA,12.973749999999999,11.7975,13.4995833325,12.979583332499999,16.8533333325,39.6249999975,7.678333332999999,41.174583335,18.12,5.7125,27.9704166675,2.4575,600.5,102541.6666575,44514.5833325,15.6875,24.291666665,0.9125,26.8925,5.1916666665,67.795833335
2994,0.5392934390771449,0.46070656092285506,1387,Webster,GA,7.0533333335,10.503333335,15.633333335,13.053333335000001,23.003333335,45.166666665,6.8783333335000005,44.658333334999995,24.128333335,2.81,21.909999999999997,2.7616666665,533.66666665,64683.333335,34942.0,16.633333335,34.433333335,1.32375,16.785,9.1225,79.21125
3017,0.6970497578159401,0.30295024218405986,2271,Wheeler,GA,13.41333333,10.95333333,12.72333333,14.89666667,17.55,44.66666667,7.606666667000001,48.99666667,20.8,1.33,22.37,2.6766666669999997,513.6666667,60266.66667000001,29165.33333,15.0,34.8,3.7339999999999995,22.737000000000002,29.552,64.8905
3022,0.8352354267750974,0.16476457322490262,14633,White,GA,9.097583333333333,10.208333333333334,13.622250000000001,15.568833333333336,27.824166666666667,50.76666666666667,14.967583333333332,29.99808333333333,11.810833333333335,12.293666666666667,32.179750000000006,2.9302499999999996,873.0916666666667,183225.83333333334,52586.90833333333,16.045833333333334,28.114166666666666,1.9207936506666663,21.57904762,9.101269842333334,71.88015873333332
3028,0.7061091830551424,0.2938908169448576,36306,Whitfield,GA,11.918275131666666,12.826798941666667,14.576689153333334,12.201470899999999,14.414238095,38.62275132166667,11.172837301666668,30.32602248666667,22.72519047666667,7.018716931166668,29.411660053333332,2.6834338625,712.02314815,140574.73545,53658.27341333334,15.779894181666664,24.811415345,1.4214444444999998,32.97248148166667,3.3671481481666667,62.204814815
3038,0.7359877488514548,0.26401225114854515,3265,Wilcox,GA,12.102291665,13.340583332500001,12.061125,14.859541665,18.154583334999998,40.2458333325,6.94,44.1663333325,20.2695,3.8057916667500002,25.0084583325,2.60925,535.341666675,76447.916665,38714.4333325,14.88625,32.6454166675,1.4051785715,32.085625,4.375535714250001,63.5354464275
3039,0.5666399036531513,0.43336009634684863,4982,Wilkes,GA,8.547055555666667,10.156388888999999,15.254333333333333,14.503333333333332,22.46311111,45.311111110000006,6.6055,43.608222223333335,22.34472222333333,5.3933333333333335,21.75583333333333,2.5524444443333336,634.9388889,83564.44444333333,36960.933333333334,17.95111111,29.167777776666668,0.543611111,26.038055556666666,4.449722222333333,68.61027777666666
3042,0.5621439122177675,0.43785608778223256,4739,Wilkinson,GA,9.6808333325,12.2133333325,12.4883333325,16.66875,20.4816666675,46.708333332500004,6.9408333335000005,53.8920833325,17.57,4.70375,18.601666667499998,2.66958333325,624.583333325,78987.5,38565.333335,13.15,34.229166667499996,3.01064285725,26.0318571425,8.8744285715,65.8748571425
3087,0.740266782344648,0.2597332176553519,9221,Worth,GA,11.787777778333336,11.143472221666665,14.054444443333333,13.900138888333332,18.634583333333335,41.72222222166667,6.1219444444999995,39.81180555500001,22.951666666666668,4.419583333333334,26.115694443333336,2.895833333166667,654.3611111166666,89265.27777833333,45253.958333333336,16.154166666666665,29.53472222166667,1.9866746031666667,26.204896826166664,6.706293650500001,68.10370635
